timestamp,open,high,low,close,volume
2025-07-27 09:30:00,187.1,187.16,186.61,186.76,11951.962
2025-07-27 09:45:00,186.76,186.78,186.18,186.37,12198.831
2025-07-27 10:00:00,186.36,186.86,186.32,186.86,13292.885
2025-07-27 10:15:00,186.85,187.15,186.72,186.72,10888.316
2025-07-27 10:30:00,186.73,187.85,186.58,187.78,16417.739
2025-07-27 10:45:00,187.79,188.44,187.58,187.66,32187.557
2025-07-27 11:00:00,187.66,188.18,187.66,188.09,25905.403
2025-07-27 11:15:00,188.09,188.46,187.87,188.3,28126.039
2025-07-27 11:30:00,188.31,188.57,187.54,187.58,21449.253
2025-07-27 11:45:00,187.58,187.58,186.8,187.01,20839.743
2025-07-27 12:00:00,187.02,187.34,186.64,187.22,18440.112
2025-07-27 12:15:00,187.22,187.26,186.35,186.4,20086.141
2025-07-27 12:30:00,186.4,186.67,185.5,185.76,54568.223
2025-07-27 12:45:00,185.76,186.54,185.73,186.43,21128.779
2025-07-27 13:00:00,186.42,186.78,186.22,186.6,32604.136
2025-07-27 13:15:00,186.61,186.74,186.23,186.68,11183.45
2025-07-27 13:30:00,186.69,186.7,185.88,185.93,22844.429
2025-07-27 13:45:00,185.92,186.09,185.51,185.77,20229.431
2025-07-27 14:00:00,185.76,186.35,185.58,185.98,28320.037
2025-07-27 14:15:00,185.98,186.5,185.73,185.99,19790.937
2025-07-27 14:30:00,185.99,186.37,185.59,185.77,14814.684
2025-07-27 14:45:00,185.77,185.96,185.17,185.77,28679.372
2025-07-27 15:00:00,185.77,185.89,184.9,185.33,27061.693
2025-07-27 15:15:00,185.33,185.83,184.94,185.63,17182.545
2025-07-27 15:30:00,185.64,186.02,185.39,186.01,16304.408
2025-07-27 15:45:00,186.02,186.5,185.85,186.47,28099.723
2025-07-27 16:00:00,186.48,187.84,186.37,187.82,50304.887
2025-07-27 16:15:00,187.83,188.5,187.58,188.47,95540.4
2025-07-27 16:30:00,188.47,189.76,188.42,188.82,86037.279
2025-07-27 16:45:00,188.82,189.65,186.97,187.66,81143.995
2025-07-27 17:00:00,187.67,187.92,186.46,186.81,40468.143
2025-07-27 17:15:00,186.81,187.09,185.95,187.0,42843.756
2025-07-27 17:30:00,187.0,187.55,186.66,187.26,40328.33
2025-07-27 17:45:00,187.27,188.36,187.16,188.08,32042.617
2025-07-27 18:00:00,188.07,188.66,187.7,188.62,31256.827
2025-07-27 18:15:00,188.62,188.79,188.0,188.5,26682.77
2025-07-27 18:30:00,188.5,188.74,187.65,188.06,24687.585
2025-07-27 18:45:00,188.07,188.71,187.47,188.4,23874.053
2025-07-27 19:00:00,188.39,188.59,187.8,187.97,17155.807
2025-07-27 19:15:00,187.98,187.98,187.42,187.51,17522.329
2025-07-27 19:30:00,187.52,187.9,187.18,187.2,15730.325
2025-07-27 19:45:00,187.21,187.46,186.89,186.92,22512.762
2025-07-27 20:00:00,186.92,187.96,186.92,187.87,23701.821
2025-07-27 20:15:00,187.88,188.2,187.62,187.98,11699.179
2025-07-27 20:30:00,187.98,187.98,187.16,187.23,14059.968
2025-07-27 20:45:00,187.22,187.46,186.6,187.12,20868.633
2025-07-27 21:00:00,187.13,187.46,186.59,186.6,22975.587
2025-07-27 21:15:00,186.61,187.07,186.44,186.96,40543.203
2025-07-27 21:30:00,186.95,187.33,186.48,186.69,17333.206
2025-07-27 21:45:00,186.69,187.96,186.69,187.95,16715.336
2025-07-27 22:00:00,187.96,190.3,187.82,190.18,82747.161
2025-07-27 22:15:00,190.17,190.7,189.47,190.01,65600.184
2025-07-27 22:30:00,190.01,190.29,189.49,190.03,24004.703
2025-07-27 22:45:00,190.03,190.03,188.89,188.92,25925.903
2025-07-27 23:00:00,188.93,189.1,187.15,187.56,42242.735
2025-07-27 23:15:00,187.55,188.12,187.52,188.06,44068.522
2025-07-27 23:30:00,188.05,188.5,187.55,188.31,19986.33
2025-07-27 23:45:00,188.31,188.83,188.22,188.64,21249.2
2025-07-28 00:00:00,188.64,189.0,188.1,189.0,18652.712
2025-07-28 00:15:00,189.0,191.18,188.89,190.95,68387.709
2025-07-28 00:30:00,190.95,191.07,189.44,189.49,43010.053
2025-07-28 00:45:00,189.49,190.1,188.97,189.71,24277.429
2025-07-28 01:00:00,189.71,189.9,188.71,189.39,22356.057
2025-07-28 01:15:00,189.39,190.16,188.74,189.24,23726.147
2025-07-28 01:30:00,189.23,189.23,187.82,187.89,26228.361
2025-07-28 01:45:00,187.9,188.4,187.66,188.31,18034.151
2025-07-28 02:00:00,188.31,188.84,187.9,188.74,23937.447
2025-07-28 02:15:00,188.73,190.99,188.7,190.76,44943.903
2025-07-28 02:30:00,190.76,190.77,190.41,190.46,2292.987
2025-07-28 02:45:00,191.56,191.8,191.56,191.72,1919.39
2025-07-28 03:00:00,191.56,192.15,191.56,191.99,14520.176
2025-07-28 03:15:00,191.42,191.67,191.37,191.5,7542.425
2025-07-28 03:30:00,191.75,193.17,191.59,192.97,62228.037
2025-07-28 03:45:00,192.97,193.82,192.97,193.35,49649.58
2025-07-28 04:00:00,193.34,194.04,192.9,192.92,45774.678
2025-07-28 04:15:00,192.92,193.29,192.49,192.89,36906.059
2025-07-28 04:30:00,192.88,193.3,192.57,193.03,30556.897
2025-07-28 04:45:00,193.03,193.35,192.78,193.08,23721.034
2025-07-28 05:00:00,193.08,193.47,192.7,193.06,20973.981
2025-07-28 05:15:00,193.06,193.78,192.99,193.23,41302.603
2025-07-28 05:30:00,193.23,194.0,192.96,193.76,80348.49
2025-07-28 05:45:00,193.76,195.26,193.35,194.39,69156.489
2025-07-28 06:00:00,194.39,194.55,193.98,194.26,34176.472
2025-07-28 06:15:00,194.26,194.46,193.6,193.69,86251.606
2025-07-28 06:30:00,193.68,194.02,193.6,193.86,21287.154
2025-07-28 06:45:00,193.86,194.35,193.77,194.06,25328.872
2025-07-28 07:00:00,194.07,194.13,191.97,192.15,66755.211
2025-07-28 07:15:00,192.16,192.34,192.16,192.33,3300.758
2025-07-28 07:30:00,192.66,192.66,192.5,192.51,721.586
2025-07-28 07:45:00,192.03,192.1,192.02,192.09,856.511
